"Caro-Kann Defense, Classical Variation, Lobron System",,2268,B19,4/23/17,2312,2347,30.10%,38.60%,31.30%,1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Bf5 5.Ng3 Bg6 6.h4 h6 7.Nf3 Nd7 8.h5 Bh7 9.Bd3 Bxd3 10.Qxd3 e6 11.Bd2 Ngf6 12.O-O-O Be7
"Caro-Kann Defense, Classical Variation, Main lines",,3623,B18,4/22/17,2292,2248,35.30%,36.30%,28.50%,1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Bf5 5.Ng3 Bg6 6.h4
"Caro-Kann Defense, Classical Variation, Maroczy Attack",,231,B18,3/3/17,2207,2136,45.50%,25.50%,29.00%,1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Bf5 5.Ng3 Bg6 6.f4
"Caro-Kann Defense, Classical Variation, Seirawan Variation",,7456,B19,4/22/17,2298,2256,36.10%,41.20%,22.70%,1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Bf5 5.Ng3 Bg6 6.h4 h6 7.Nf3 Nd7 8.h5 Bh7 9.Bd3 Bxd3 10.Qxd3
"Caro-Kann Defense, De Bruycker Defense",,305,A40,3/25/17,2175,2268,31.10%,27.90%,41.00%,1.e4 c6 2.d4 Na6
"Caro-Kann Defense, Euwe Attack",,123,B10,4/1/17,2174,2162,35.80%,25.20%,39.00%,1.e4 c6 2.b3
"Caro-Kann Defense, Exchange Variation, Rubinstein Variation",,2692,B13,4/21/17,2190,2144,35.40%,36.00%,28.70%,1.e4 c6 2.d4 d5 3.exd5 cxd5 4.Bd3 Nc6 5.c3 Nf6 6.Bf4
"Caro-Kann Defense, Exchange Variation",,6997,B13,4/21/17,2091,2067,31.60%,30.00%,38.30%,1.e4 c6 2.d4 d5 3.exd5
"Caro-Kann Defense, Finnish Variation",,114,B16,12/29/16,2150,2198,34.20%,26.30%,39.50%,1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 h6
"Caro-Kann Defense, Forgacs Variation",,601,B15,2/20/17,2361,2327,32.10%,46.90%,21.00%,1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Nf6 5.Nxf6+ exf6 6.Bc4
"Caro-Kann Defense, General",,5185,B10,4/16/17,2096,2121,38.20%,23.50%,38.30%,1.e4 c6
"Caro-Kann Defense, Goldman Variation",,587,B12,4/9/17,2219,2180,38.30%,30.30%,31.40%,1.e4 c6 2.Nc3 d5 3.Qf3
"Caro-Kann Defense, Gurgenidze Counterattack",,203,B15,3/3/17,2182,2227,37.40%,24.10%,38.40%,1.e4 c6 2.d4 d5 3.Nc3 b5
"Caro-Kann Defense, Gurgenidze System",,2698,B15,4/22/17,2210,2276,31.40%,30.50%,38.10%,1.e4 c6 2.d4 d5 3.Nc3 g6
"Caro-Kann Defense, Karpov Variation",,3698,B17,4/22/17,2199,2235,26.90%,41.20%,31.90%,1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Nd7
"Caro-Kann Defense, Karpov Variation, Modern Main Line",,1569,B17,4/17/17,2439,2378,39.90%,40.90%,19.20%,1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Nd7 5.Ng5 Ngf6 6.Bd3 e6 7.N1f3 Bd6 8.Qe2 h6 9.Ne4 Nxe4 10.Qxe4
"Caro-Kann Defense, Karpov Variation, Modern Variation",,863,B17,3/31/17,2339,2275,48.00%,26.60%,25.40%,1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Nd7 5.Ng5
"Caro-Kann Defense, Karpov Variation, Modern Variation, Ivanchuk Defense",,161,B17,12/18/16,2240,2333,21.10%,31.70%,47.20%,1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Nd7 5.Ng5 Ndf6
"Caro-Kann Defense, Karpov Variation, Modern Variation, Kasparov Attack",,1564,B17,4/18/17,2250,2214,36.60%,34.00%,29.40%,1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Nd7 5.Nf3 Ngf6 6.Ng3
"Caro-Kann Defense, Karpov Variation, Smyslov Variation",,1075,B17,3/22/17,2268,2310,24.60%,37.30%,38.10%,1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Nd7 5.Bc4 Ngf6 6.Ng5 e6 7.Qe2 Nb6
"Caro-Kann Defense, Karpov Variation, Smyslov Variation, Main Line",,714,B17,4/5/17,2392,2335,39.60%,36.80%,23.50%,1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Nd7 5.Bc4 Ngf6 6.Ng5 e6 7.Qe2 Nb6 8.Bb3
"Caro-Kann Defense, Karpov Variation, Tiviakov-Fischer Attack",,455,B17,2/1/17,2301,2348,21.10%,48.10%,30.80%,1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Nd7 5.Bc4 Ngf6 6.Nxf6+ Nxf6
"Caro-Kann Defense, Main Line",,1053,B15,4/12/17,2150,2115,37.90%,27.10%,35.00%,1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4
"Caro-Kann Defense, Maroczy Variation",,2793,B12,4/11/17,2249,2215,42.10%,25.80%,32.10%,1.e4 c6 2.d4 d5 3.f3
"Caro-Kann Defense, Maroczy Variation, Maroczy Gambit",,248,B12,3/12/17,2298,2172,69.30%,15.30%,15.30%,1.e4 c6 2.d4 d5 3.f3 dxe4 4.fxe4 e5 5.Nf3 exd4 6.Bc4
"Caro-Kann Defense, Modern Variation",,813,B12,4/22/17,2335,2270,41.60%,32.20%,26.20%,1.e4 c6 2.d4 d5 3.Nd2
"Caro-Kann Defense, Panov Attack",,4772,B14,4/16/17,2176,2216,25.90%,31.70%,42.50%,1.e4 c6 2.d4 d5 3.exd5 cxd5 4.c4 Nf6 5.Nc3 e6
"Caro-Kann Defense, Panov Attack",,321,B13,4/2/17,2150,2107,48.90%,26.50%,24.60%,1.e4 c6 2.d4 d5 3.exd5 cxd5 4.c4 Nf6 5.Nc3
"Caro-Kann Defense, Panov Attack",,733,B13,2/28/17,2136,2092,50.90%,24.60%,24.60%,1.e4 c6 2.d4 d5 3.exd5 cxd5 4.c4
"Caro-Kann Defense, Panov Attack, Fianchetto Defense",,2157,B14,4/12/17,2263,2298,29.70%,36.70%,33.60%,1.e4 c6 2.d4 d5 3.exd5 cxd5 4.c4 Nf6 5.Nc3 g6
"Caro-Kann Defense, Panov Attack, Fianchetto Defense, Fianchetto Gambit",,793,B13,4/4/17,2242,2278,30.30%,31.00%,38.70%,1.e4 c6 2.d4 d5 3.exd5 cxd5 4.c4 Nf6 5.Nc3 g6 6.cxd5 Bg7
"Caro-Kann Defense, Panov Attack, Gunderam Attack",,104,B13,10/18/15,2120,2065,36.50%,22.10%,41.40%,1.e4 c6 2.d4 d5 3.exd5 cxd5 4.c4 Nf6 5.c5
"Caro-Kann Defense, Panov Attack, Modern Defense",,2606,B13,4/19/17,2229,2252,30.10%,32.30%,37.60%,1.e4 c6 2.d4 d5 3.exd5 cxd5 4.c4 Nf6 5.Nc3 Nc6
"Caro-Kann Defense, Panov Attack, Modern Defense, Carlsbad Line",,580,B13,3/11/17,2259,2264,21.20%,38.30%,40.50%,1.e4 c6 2.d4 d5 3.exd5 cxd5 4.c4 Nf6 5.Nc3 Nc6 6.Bg5 e6
"Caro-Kann Defense, Panov Attack, Modern Defense, Czerniak Line",,238,B13,10/19/16,2237,2305,15.10%,38.20%,46.60%,1.e4 c6 2.d4 d5 3.exd5 cxd5 4.c4 Nf6 5.Nc3 Nc6 6.Bg5 Qa5
"Caro-Kann Defense, Panov Attack, Modern Defense, Mieses Line",,1803,B13,4/22/17,2211,2215,25.90%,43.60%,30.40%,1.e4 c6 2.d4 d5 3.exd5 cxd5 4.c4 Nf6 5.Nc3 Nc6 6.Nf3 Bg4
"Caro-Kann Defense, Rasa-Studier Gambit",,107,B15,3/14/17,2083,2061,35.50%,23.40%,41.10%,1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.f3
"Caro-Kann Defense, Standard, Unorthodox Replies",,563,B15,4/21/17,2128,2056,46.40%,21.30%,32.30%,1.e4 c6 2.d4 d5 3.Nc3
"Caro-Kann Defense, Tartakower Variation",,1735,B15,4/24/17,2159,2193,25.50%,34.20%,40.30%,1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Nf6 5.Nxf6+ exf6
"Caro-Kann Defense, Two Knights Attack",,3269,B10,4/23/17,2280,2236,42.80%,29.90%,27.30%,1.e4 c6 2.Nc3 d5 3.Nf3
"Caro-Kann Defense, Two Knights Attack, Mindeno Variation",,566,B11,4/20/17,2189,2198,36.60%,29.00%,34.50%,1.e4 c6 2.Nc3 d5 3.Nf3 Bg4
"Caro-Kann Defense, Two Knights Attack, Mindeno Variation, Exchange Line",,3397,B11,4/21/17,2290,2310,29.00%,35.70%,35.30%,1.e4 c6 2.Nc3 d5 3.Nf3 Bg4 4.h3 Bxf3
"Caro-Kann Defense, Two Knights Attack, Mindeno Variation, Retreat Line",,767,B11,4/15/17,2214,2224,32.60%,26.10%,41.30%,1.e4 c6 2.Nc3 d5 3.Nf3 Bg4 4.h3 Bh5
"Caro-Kann Defense, Von Hennig Gambit",,132,B15,4/8/17,2143,2143,35.60%,22.00%,42.40%,1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Bc4
"Catalan Opening, Closed Variation",,9678,E06,4/23/17,2407,2367,40.90%,41.00%,18.10%,1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2 Be7 5.Nf3
"Catalan Opening, Closed Variation",,1315,E08,4/16/17,2383,2319,56.10%,31.70%,12.20%,1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2 Be7 5.Nf3 O-O 6.O-O Nbd7 7.Qc2
"Catalan Opening, Closed Variation",,776,E07,4/22/17,2150,2190,21.60%,32.70%,45.60%,1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2 Be7 5.Nf3 O-O 6.O-O Nbd7
"Catalan Opening, Closed Variation",,2071,E01,4/22/17,2333,2288,41.10%,33.60%,25.30%,1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2
"Catalan Opening, Closed Variation, Botvinnik Variation",,272,E07,3/26/17,2431,2386,52.60%,30.10%,17.30%,1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2 Be7 5.Nf3 O-O 6.O-O Nbd7 7.Nc3 c6 8.Qd3
"Catalan Opening, Closed Variation, Rabinovich Variation",,108,E09,11/2/16,2254,2302,22.20%,31.50%,46.30%,1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2 Be7 5.Nf3 O-O 6.O-O Nbd7 7.Qc2 c6 8.Nbd2 b5
"Catalan Opening, Closed Variation, Traditional Variation",,1569,E09,4/20/17,2205,2250,16.90%,37.10%,46.00%,1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2 Be7 5.Nf3 O-O 6.O-O Nbd7 7.Qc2 c6 8.Nbd2 b6
"Catalan Opening, General",,8987,E00,4/23/17,2380,2344,35.70%,36.70%,27.50%,1.d4 Nf6 2.c4 e6 3.g3
"Catalan Opening, Open Defense",,378,E02,4/20/17,2396,2371,26.20%,45.80%,28.00%,1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2 dxc4 5.Qa4+
"Catalan Opening, Open Defense",,5710,E04,4/23/17,2432,2400,34.50%,39.00%,26.40%,1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2 dxc4 5.Nf3
"Catalan Opening, Open Defense, Classical Line",,525,E05,4/17/17,2195,2246,15.20%,37.10%,47.60%,1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2 dxc4 5.Nf3 Be7
"Catalan Opening, Open Defense, Modern Sharp Variation",,876,E04,4/22/17,2381,2413,23.40%,43.80%,32.80%,1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2 dxc4 5.Nf3 Nc6 6.Qa4 Bb4+
"Catalan Opening, Open Defense, Tarrasch Defense",,453,E04,4/16/17,2090,2143,17.70%,29.40%,53.00%,1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2 c5 5.Nf3 Nc6
"Center Game, Accepted",,294,C21,2/14/17,2014,2023,28.20%,23.80%,48.00%,1.e4 e5 2.d4 exd4
"Center Game, Berger Variation",,1182,C22,4/17/17,2153,2174,38.60%,22.60%,38.80%,1.e4 e5 2.d4 exd4 3.Qxd4 Nc6 4.Qe3 Nf6
"Center Game, Normal Variation",,147,C22,2/14/17,2189,2070,57.10%,17.70%,25.20%,1.e4 e5 2.d4 exd4 3.Qxd4 Nc6
"Center Game, Paulsen Attack Variation",,1156,C22,4/4/17,2118,2074,50.80%,18.80%,30.40%,1.e4 e5 2.d4 exd4 3.Qxd4 Nc6 4.Qe3
"Clemenz Opening, General",,174,A00,4/12/17,2141,2120,37.90%,20.70%,41.40%,1.h3
Colle System,,998,D05,4/15/17,2107,2110,30.80%,34.00%,35.30%,1.d4 d5 2.Nf3 Nf6 3.e3 e6
Colle System,,1997,D05,4/23/17,2104,2088,44.40%,28.70%,26.90%,1.d4 d5 2.Nf3 Nf6 3.e3 e6 4.Bd3
"Colle System, Traditional Colle",,1545,D05,4/12/17,2154,2113,36.80%,29.40%,33.80%,1.d4 d5 2.Nf3 Nf6 3.e3 e6 4.Bd3 c5 5.c3
"Czech Defense, General",,6890,B07,4/24/17,2162,2212,33.00%,25.50%,41.50%,1.e4 d6 2.d4 Nf6 3.Nc3 c6
"Danish Gambit, Declined, Sorensen Defense",,338,C21,4/10/17,2171,2160,39.40%,29.90%,30.80%,1.e4 e5 2.d4 exd4 3.c3 d5
"Danish Gambit, General",,464,C21,4/13/17,2010,1988,48.70%,14.70%,36.60%,1.e4 e5 2.d4 exd4 3.c3
"Dutch Defense, Alekhine Variation",,311,A92,11/24/16,2285,2328,24.80%,34.40%,40.80%,1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nf3 O-O 6.O-O Ne4
"Dutch Defense, Blackburne Variation",,302,A81,4/10/17,2322,2300,40.70%,33.80%,25.50%,1.d4 f5 2.g3 Nf6 3.Bg2 e6 4.Nh3
"Dutch Defense, Blackmar's Second Gambit",,246,A80,2/24/17,2214,2219,35.80%,21.90%,42.30%,1.d4 f5 2.e4 fxe4 3.Nc3 Nf6 4.f3
"Dutch Defense, Classical Variation",,1528,A84,4/2/17,2167,2185,31.40%,29.80%,38.80%,1.d4 f5 2.c4 e6
"Dutch Defense, Classical Variation",,1946,A90,4/23/17,2342,2305,43.70%,31.00%,25.30%,1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2
"Dutch Defense, Classical Variation",,322,A91,3/24/17,2224,2220,28.60%,32.00%,39.40%,1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7
"Dutch Defense, Classical Variation",,195,A92,3/26/17,2196,2277,20.00%,30.80%,49.20%,1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nf3 O-O
"Dutch Defense, Classical Variation, Blackburne Attack",,192,A91,2/19/17,2349,2292,50.00%,30.20%,19.80%,1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nh3
"Dutch Defense, Classical Variation, Buenos Aires Variation",,686,A96,4/23/17,2224,2259,27.40%,29.40%,43.10%,1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nf3 O-O 6.O-O d6 7.Nc3 a5
"Dutch Defense, Classical Variation, General",,755,A96,4/20/17,2187,2226,23.30%,28.10%,48.60%,1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nf3 O-O 6.O-O d6
"Dutch Defense, Classical Variation, Huisl Variation",,569,A96,4/1/17,2196,2206,27.80%,32.70%,39.50%,1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nf3 O-O 6.O-O d6 7.Nc3 Ne4
"Dutch Defense, Classical Variation, Ilyin-Zhenevsky Variation, Alatortsev-Lisitsyn Line",,288,A98,1/2/17,2310,2277,42.40%,29.90%,27.80%,1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nf3 O-O 6.O-O d6 7.Nc3 Qe8 8.Qc2
"Dutch Defense, Classical Variation, Ilyin-Zhenevsky Variation, General",,597,A97,4/7/17,2209,2248,25.30%,32.30%,42.40%,1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nf3 O-O 6.O-O d6 7.Nc3 Qe8
"Dutch Defense, Classical Variation, Ilyin-Zhenevsky Variation, Modern Main Line",,404,A99,4/20/17,2409,2342,53.00%,26.20%,20.80%,1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nf3 O-O 6.O-O d6 7.Nc3 Qe8 8.b3
"Dutch Defense, Classical Variation, Stonewall Variation",,617,A95,4/1/17,2183,2228,24.80%,31.10%,44.10%,1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nf3 O-O 6.O-O d5 7.Nc3 c6
"Dutch Defense, Classical Variation, Stonewall Variation",,368,A94,2/22/17,2373,2310,52.50%,32.10%,15.50%,1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nf3 O-O 6.O-O d5 7.b3 c6 8.Ba3
"Dutch Defense, Classical Variation, Stonewall Variation, Botvinnik Variation",,320,A93,1/22/17,2396,2338,39.70%,35.30%,25.00%,1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nf3 O-O 6.O-O d5 7.b3
"Dutch Defense, Fianchetto Attack",,1902,A81,4/17/17,2329,2297,44.60%,29.60%,25.90%,1.d4 f5 2.g3
"Dutch Defense, Fianchetto Variation",,148,A86,9/10/16,2281,2243,41.20%,27.70%,31.10%,1.d4 f5 2.c4 Nf6 3.g3
"Dutch Defense, General",,5678,A80,4/24/17,2159,2190,34.10%,27.60%,38.30%,1.d4 f5
"Dutch Defense, Hopton Attack",,3038,A80,4/20/17,2293,2239,47.40%,24.60%,28.00%,1.d4 f5 2.Bg5
"Dutch Defense, Janzen-Korchnoi Gambit",,106,A80,1/26/17,2137,2167,41.50%,22.60%,35.90%,1.d4 f5 2.h3 Nf6 3.g4
"Dutch Defense, Kmoch Attack",,104,A80,3/11/17,2250,2203,47.10%,17.30%,35.60%,1.d4 f5 2.Qd3
"Dutch Defense, Korchnoi Attack",,188,A80,2/19/17,2238,2222,43.10%,20.20%,36.70%,1.d4 f5 2.h3
"Dutch Defense, Krejcik Gambit",,292,A80,2/1/17,2199,2181,48.30%,17.50%,34.30%,1.d4 f5 2.g4
"Dutch Defense, Leningrad Variation",,582,A86,4/23/17,2246,2254,31.30%,32.30%,36.40%,1.d4 f5 2.c4 Nf6 3.g3 g6
"Dutch Defense, Leningrad Variation",,1748,A87,4/10/17,2323,2279,39.00%,32.40%,28.60%,1.d4 f5 2.c4 Nf6 3.g3 g6 4.Bg2 Bg7 5.Nf3
"Dutch Defense, Leningrad Variation, Matulovic Variation",,2740,A89,4/17/17,2240,2269,31.80%,29.20%,39.00%,1.d4 f5 2.c4 Nf6 3.g3 g6 4.Bg2 Bg7 5.Nf3 O-O 6.O-O d6 7.Nc3 Nc6
"Dutch Defense, Leningrad Variation, Warsaw Variation",,3434,A88,4/24/17,2271,2304,29.80%,34.00%,36.20%,1.d4 f5 2.c4 Nf6 3.g3 g6 4.Bg2 Bg7 5.Nf3 O-O 6.O-O d6 7.Nc3 c6
"Dutch Defense, Modern Stonewall Variation",,2133,A97,5/23/10,2292,2340,23.10%,39.30%,37.60%,1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 d5 5.Nf3 c6 6.O-O Bd6
"Dutch Defense, Nimzo-Dutch Variation",,591,A90,2/18/17,2217,2301,22.30%,28.90%,48.70%,1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Bb4+
"Dutch Defense, Nimzo-Dutch Variation, Alekhine Variation",,123,A90,8/10/15,2288,2321,30.10%,30.90%,39.00%,1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Bb4+ 5.Bd2 Be7
"Dutch Defense, Normal Variation",,590,A84,4/22/17,2119,2137,38.30%,22.40%,39.30%,1.d4 f5 2.c4 Nf6
"Dutch Defense, Queen's Knight Variation",,3676,A85,4/17/17,2179,2156,37.90%,25.10%,37.00%,1.d4 f5 2.c4 Nf6 3.Nc3
"Dutch Defense, Raphael Variation",,2437,A80,4/16/17,2321,2269,49.10%,26.40%,24.50%,1.d4 f5 2.Nc3
"Dutch Defense, Rubinstein Variation",,2171,A84,4/13/17,2197,2174,39.10%,27.90%,33.10%,1.d4 f5 2.c4 e6 3.Nc3
"Dutch Defense, Semi-Leningrad Variation",,5334,A81,4/22/17,2276,2313,24.50%,32.80%,42.70%,1.d4 f5 2.g3 Nf6 3.Bg2 g6
"Dutch Defense, Staunton Gambit, Accepted",,164,A82,4/7/17,2072,2149,29.90%,20.70%,49.40%,1.d4 f5 2.e4 fxe4
"Dutch Defense, Staunton Gambit, Chigorin Variation",,308,A83,4/16/17,2160,2223,32.50%,25.30%,42.20%,1.d4 f5 2.e4 fxe4 3.Nc3 Nf6 4.Bg5 c6
"Dutch Defense, Staunton Gambit, General Variation",,1250,A83,4/16/17,2200,2172,41.10%,24.30%,34.60%,1.d4 f5 2.e4 fxe4 3.Nc3 Nf6 4.Bg5
"Dutch Defense, Staunton Gambit, Lasker Variation",,101,A83,10/4/16,2307,2237,46.50%,27.70%,25.70%,1.d4 f5 2.e4 fxe4 3.Nc3 Nf6 4.Bg5 g6 5.f3
"Dutch Defense, Stonewall Variation, General Variation",,306,A92,1/22/17,2262,2309,22.90%,32.40%,44.80%,1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nf3 O-O 6.O-O d5
"Dutch Defense, Stonewall Variation, Modern Variation",,1871,A90,4/23/17,2175,2208,23.10%,34.70%,42.10%,1.d4 f5 2.c4 e6 3.Nf3 Nf6 4.g3 c6 5.Bg2 d5 6.O-O Bd6
"Elephant Gambit, General",,406,C40,3/16/17,1987,2026,31.30%,19.90%,48.80%,1.e4 e5 2.Nf3 d5
"Elephant Gambit, Maroczy Gambit",,156,C40,10/1/16,2030,2052,28.90%,16.00%,55.10%,1.e4 e5 2.Nf3 d5 3.exd5 Bd6
"Elephant Gambit, Paulsen Countergambit",,259,C40,4/9/17,1872,1927,32.80%,12.70%,54.40%,1.e4 e5 2.Nf3 d5 3.exd5 e4
"English Defense, General",,2031,A40,5/28/10,2322,2360,33.50%,30.30%,36.10%,1.d4 e6 2.c4 b6
"English Defense, Perrin Variation",,220,A40,2/22/17,2384,2429,30.90%,30.90%,38.20%,1.c4 e6 2.d4 b6 3.e4 Bb7 4.Bd3 Nc6
"English Opening, Adorjan Defense",,183,A10,4/16/17,2442,2481,22.90%,43.70%,33.30%,1.c4 g6 2.e4 e5
"English Opening, Agincourt Defense",,6792,A13,4/24/17,2218,2236,32.70%,31.00%,36.30%,1.c4 e6
"English Opening, Agincourt Defense, Agincourt Variation",,1955,A13,4/11/17,2372,2339,37.70%,36.20%,26.10%,1.c4 e6 2.Nf3 d5 3.g3
"English Opening, Agincourt Defense, Bogoljubow Defense",,239,A13,4/21/17,2083,2064,22.20%,25.10%,52.70%,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Bd6
"English Opening, Agincourt Defense, Catalan Defense Accepted",,3574,A13,4/23/17,2375,2400,25.80%,43.00%,31.20%,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 dxc4
"English Opening, Agincourt Defense, Catalan Defense, Semi-Slav Defense",,1596,A13,4/20/17,2122,2139,21.20%,29.50%,49.30%,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 c6
"English Opening, Agincourt Defense, Keres Defense",,935,A14,4/21/17,2334,2363,19.00%,46.00%,35.00%,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O c5 6.cxd5 Nxd5 7.Nc3 Nc6
"English Opening, Agincourt Defense, King's Knight",,3909,A13,4/22/17,2280,2294,27.70%,35.90%,36.40%,1.c4 e6 2.Nf3 d5
"English Opening, Agincourt Defense, Kurajica Defense",,477,A13,4/9/17,2171,2231,19.30%,33.30%,47.40%,1.c4 e6 2.Nf3 d5 3.g3 c6
"English Opening, Agincourt Defense, Neo Catalan Declined",,6922,A14,4/23/17,2374,2352,38.80%,38.00%,23.20%,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O
"English Opening, Agincourt Defense, Tarrasch Defense",,721,A14,3/26/17,2271,2278,27.70%,32.70%,39.50%,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 c5 5.b3 Nc6 6.O-O Be7
"English Opening, Agincourt Defense, Wimpy System",,604,A13,4/22/17,2274,2294,34.40%,31.50%,34.10%,1.c4 e6 2.Nf3 d5 3.b3 Nf6 4.Bb2 c5 5.e3
"English Opening, Anglo-Dutch Defense",,4864,A10,4/22/17,2188,2215,31.00%,27.70%,41.30%,1.c4 f5
"English Opening, Anglo-Indian Defense, Anglo-Grünfeld Variation",,968,A16,4/14/17,2255,2262,24.70%,36.80%,38.50%,1.c4 Nf6 2.Nc3 d5 3.cxd5 Nxd5 4.g3 g6 5.Bg2 Nxc3
"English Opening, Anglo-Indian Defense, Anglo-Grünfeld Variation",,1298,A16,3/26/17,2253,2287,26.00%,31.70%,42.40%,1.c4 Nf6 2.Nc3 d5 3.cxd5 Nxd5 4.g3 g6 5.Bg2 Nb6
"English Opening, Anglo-Indian Defense, Anglo-Grünfeld Variation",,819,A16,4/17/17,2350,2301,47.40%,32.20%,20.40%,1.c4 Nf6 2.Nc3 d5 3.cxd5 Nxd5 4.Nf3
"English Opening, Anglo-Indian Defense, Anti-Anti-Grünfeld",,668,A17,4/21/17,2402,2362,38.60%,36.10%,25.30%,1.c4 Nf6 2.Nc3 g6 3.Nf3 Bg7 4.e4
"English Opening, Anglo-Indian Defense, Flohr-Mikenas-Carls Variation",,1831,A18,4/23/17,2365,2337,44.90%,31.50%,23.60%,1.c4 Nf6 2.Nc3 e6 3.e4 d5 4.e5
"English Opening, Anglo-Indian Defense, Flohr-Mikenas-Carls Variation",,1123,A18,4/10/17,2265,2209,54.90%,23.30%,21.80%,1.c4 Nf6 2.Nc3 e6 3.e4
"English Opening, Anglo-Indian Defense, Flohr-Mikenas-Carls Variation",,162,A18,4/19/17,1993,2011,22.20%,19.80%,58.00%,1.c4 Nf6 2.Nc3 e6 3.e4 Nc6
"English Opening, Anglo-Indian Defense, Flohr-Mikenas-Carls Variation",,315,A19,3/4/17,2292,2348,27.60%,32.10%,40.30%,1.c4 Nf6 2.Nc3 e6 3.e4 c5
"English Opening, Anglo-Indian Defense, Flohr-Mikenas-Carls Variation, Nei Gambit",,783,A19,1/27/17,2330,2363,28.60%,34.70%,36.60%,1.c4 Nf6 2.Nc3 e6 3.e4 c5 4.e5 Ng8
"English Opening, Anglo-Indian Defense, Hedgehog System",,1867,A17,4/21/17,2060,2077,34.50%,29.50%,36.00%,1.c4 Nf6 2.Nc3 e6
"English Opening, Anglo-Indian Defense, King's Indian Formation",,13724,A15,4/24/17,2275,2301,23.50%,37.00%,39.50%,1.c4 Nf6 2.Nf3 g6
"English Opening, Anglo-Indian Defense, King's Indian Formation, Double Fianchetto",,472,A15,4/23/17,2371,2395,28.60%,42.40%,29.00%,1.c4 Nf6 2.Nf3 g6 3.g3 b6 4.Bg2 Bb7
"English Opening, Anglo-Indian Defense, King's Knight Variation",,12547,A15,4/21/17,2363,2339,39.30%,37.20%,23.50%,1.c4 Nf6 2.Nf3
